scaled_budget,log_budget,encoded_original_language,encoded_release_year,encoded_release_month,encoded_release_dayofweek,encoded_genre_group,scaled_popularity,scaled_runtime,scaled_vote_average,revenue_class,encoded_revenue_class,encoded_keywords,director_freq,main_company_freq,top_cast_freq,budget_genre_combo,popularity_year_combo
0.4078947352839335,18.858935681335133,7,82,7,4,311,0.0567188720412435,0.3343195266272189,0.6200000000000001,High,2,1960,5,15.0,1,126.85526267330332,4.650947507381967
0.3684210509695291,18.757152987716434,7,73,4,0,606,0.039067405624883686,0.5414201183431953,0.66,High,2,702,12,10.0,1,223.26315688753462,2.851920610616509
0.3947368405124654,18.826145858727198,7,79,5,2,99,0.0290875248872519,0.4260355029585799,0.66,High,2,895,12,281.0,1,39.07894721073407,2.2979144660929003
0.4078947352839335,18.858935681335133,7,76,10,6,60,0.044563798675441114,0.5177514792899408,0.5599999999999999,High,2,830,14,4.0,1,24.473684117036008,3.3868486993335245
0.3947368405124654,18.826145858727198,7,79,5,3,313,0.08924858782817434,0.40828402366863903,0.7400000000000001,High,2,2318,3,65.0,6,123.55263108040167,7.050638438425773
0.3947368405124654,18.826145858727198,7,77,10,5,311,0.11563793724444585,0.46449704142011833,0.75,High,2,2027,7,1.0,6,122.76315739937674,8.90412116782233
0.3947368405124654,18.826145858727198,7,80,6,1,205,0.06482368990278978,0.27218934911242604,0.6200000000000001,High,2,431,6,200.0,1,80.9210523050554,5.185895192223182
0.3947368405124654,18.826145858727198,7,79,11,4,191,0.08093754468638409,0.29881656804733725,0.6900000000000001,High,2,940,5,71.0,1,75.39473653788089,6.394066030224343
0.3947368405124654,18.826145858727198,7,77,6,2,271,0.0615654899118706,0.34023668639053256,0.67,High,2,1933,14,71.0,1,106.97368377887811,4.740542723214037
0.3947368405124654,18.826145858727198,7,79,5,4,341,0.0750100517507052,0.32840236686390534,0.75,High,2,2573,1,114.0,1,134.6052626147507,5.925794088305711
0.3947368405124654,18.826145858727198,7,77,5,4,153,0.1313870263595909,0.41420118343195267,0.75,High,2,1869,8,10.0,1,60.394736598407206,10.1168010296885
0.3947368405124654,18.826145858727198,7,80,9,3,354,0.050413389079841074,0.26331360946745563,0.6200000000000001,High,2,471,4,14.0,1,139.73684154141276,4.033071126387286
0.3947368405124654,18.826145858727198,7,81,4,2,29,0.09340262352906221,0.3106508875739645,0.5900000000000001,High,2,1001,11,177.0,1,11.447368374861496,7.565612505854039
0.3947368405124654,18.826145858727198,7,81,3,1,100,0.006800435283391529,0.3165680473372781,0.6200000000000001,High,2,515,4,22.0,1,39.473684051246536,0.5508352579547138
0.3947368405124654,18.826145858727198,7,75,10,2,100,0.08373170781667157,0.3816568047337278,0.6400000000000001,High,2,1437,6,71.0,2,39.473684051246536,6.279878086250368
0.3947368405124654,18.826145858727198,7,85,10,2,248,0.1885894148916302,0.30177514792899407,0.73,High,2,152,1,114.0,1,97.89473644709142,16.030100265788565
0.3947368405124654,18.826145858727198,7,75,4,3,100,0.08084447394636869,0.40828402366863903,0.67,High,2,1438,6,71.0,1,39.473684051246536,6.063335545977652
0.44736841959833795,18.951309000896888,7,85,9,1,77,0.11363832739667733,0.3313609467455621,0.68,High,2,157,2,10.0,2,34.447368309072026,9.659257828717573
0.3947368405124654,18.826145858727198,7,87,4,2,100,0.495988849373617,0.35502958579881655,0.7200000000000001,High,2,1612,7,71.0,1,39.473684051246536,43.15102989550468
0.3947368405124654,18.826145858727198,7,81,4,2,624,0.07703183658084156,0.40828402366863903,0.65,High,2,1229,13,200.0,1,246.3157884797784,6.239578763048167
0.3947368405124654,18.826145858727198,7,83,3,3,77,0.09878400041901306,0.34023668639053256,0.66,High,2,156,7,10.0,2,30.394736719459836,8.199072034778084
0.3947368405124654,18.826145858727198,7,80,10,4,238,0.04779210995145676,0.28994082840236685,0.63,High,2,1148,2,3.0,1,93.94736804196675,3.823368796116541
0.3947368405124654,18.826145858727198,7,81,6,1,29,0.0305059025900513,0.2603550295857988,0.51,High,2,3459,1,114.0,1,11.447368374861496,2.470978109794155
0.3947368405124654,18.826145858727198,7,84,2,1,235,0.05131177966391139,0.29289940828402367,0.55,High,2,179,5,16.0,2,92.76315752042936,4.310189491768557
0.3947368405124654,18.826145858727198,7,84,4,1,436,0.057455233126522724,0.3343195266272189,0.5700000000000001,High,2,9,14,71.0,1,172.1052624634349,4.826239582627909
0.3947368405124654,18.826145858727198,7,87,6,3,101,0.13079566265979148,0.3875739644970414,0.71,High,2,1620,3,281.0,1,39.868420891759,11.379222651401859
0.3947368405124654,18.826145858727198,7,82,1,3,562,0.02422912741381567,0.30177514792899407,0.55,Low,0,3640,4,260.0,1,221.84210436800555,1.9867884479328848
0.3947368405124654,18.826145858727198,7,79,9,6,238,0.033501063616245205,0.2692307692307692,0.5700000000000001,High,2,487,1,3.0,1,93.94736804196675,2.6465840256833713
0.3947368405124654,18.826145858727198,7,83,4,2,354,0.05852948287880586,0.2692307692307692,0.67,High,2,3686,2,14.0,1,139.73684154141276,4.857947078940887
0.3947368405124654,18.826145858727198,7,82,5,2,73,0.03856790432500155,0.3047337278106509,0.47000000000000003,High,2,742,9,281.0,1,28.815789357409972,3.1625681546501268
0.3947368405124654,18.826145858727198,7,78,4,2,101,0.07204242785882688,0.3727810650887574,0.65,High,2,2160,4,281.0,1,39.868420891759,5.619309372988496
0.3947368405124654,18.826145858727198,7,85,5,3,199,0.04454707721289229,0.3875739644970414,0.6400000000000001,High,2,3103,8,200.0,1,78.55263126198061,3.786501563095845
0.3947368405124654,18.826145858727198,7,83,2,2,248,0.014119304431699805,0.2603550295857988,0.55,Medium,1,862,3,3.0,1,97.89473644709142,1.1719022678310838
0.3921052615581717,18.819456870621142,7,78,9,6,238,0.025754472909857298,0.2514792899408284,0.6000000000000001,High,2,3738,4,2.0,1,93.32105225084487,2.0088488869688694
0.3947368405124654,18.826145858727198,7,87,8,3,311,0.054861016019523166,0.32840236686390534,0.5900000000000001,High,2,3596,6,65.0,1,122.76315739937674,4.772908393698516
0.3815789457409972,18.7922443072814,7,86,1,4,248,0.04423911266584204,0.27218934911242604,0.67,High,2,344,5,3.0,1,94.6315785437673,3.8045636892624155
0.46052631436980607,18.980296537602072,7,76,4,3,308,0.07629576901484894,0.48224852071005914,0.6900000000000001,High,2,380,7,7.0,1,141.84210482590026,5.798478445128519
0.3815789457409972,18.7922443072814,7,84,5,2,354,0.05138208381459218,0.27514792899408286,0.6400000000000001,High,2,231,3,14.0,1,135.07894679231302,4.316095040425743
0.3684210509695291,18.757152987716434,7,74,10,6,101,0.061855354483613595,0.39349112426035504,0.58,High,2,2553,5,10.0,1,37.21052614792244,4.577296231787406
0.3789473667867036,18.78532386448472,7,88,6,3,134,0.07562753980911001,0.3431952662721893,0.53,High,2,3657,4,200.0,1,50.77894714941828,6.655223503201681
0.3684210509695291,18.757152987716434,7,70,6,2,100,0.06679672883148184,0.4467455621301775,0.6400000000000001,High,2,1518,12,10.0,1,36.842105096952906,4.675771018203729
0.3684210509695291,18.757152987716434,7,74,6,2,36,0.10431109992692225,0.2603550295857988,0.6000000000000001,High,2,912,7,200.0,1,13.263157834903048,7.719021394592247
0.18421052416897507,18.064005814299346,7,79,10,0,2,0.040660604328458104,0.34023668639053256,0.55,High,2,361,13,281.0,1,0.36842104833795014,3.21218774194819
0.3815789457409972,18.7922443072814,7,88,0,5,3,0.06481177439027207,0.28106508875739644,0.67,High,2,1083,2,177.0,1,1.1447368372229916,5.703436146343942
0.3815789457409972,18.7922443072814,7,83,11,2,101,0.08882643971024484,0.39349112426035504,0.68,High,2,2560,4,281.0,1,38.53947351984072,7.372594495950322
0.3815789457409972,18.7922443072814,7,84,10,2,355,0.07056801538264913,0.28698224852071,0.71,High,2,3419,1,14.0,1,135.460525738054,5.927713292142527
0.26315789279778395,18.420680753952364,7,77,11,2,365,0.028734245302325177,0.2662721893491124,0.5900000000000001,High,2,1791,4,30.0,1,96.05263087119114,2.212536888279039
0.3684210509695291,18.757152987716434,7,75,11,4,189,0.05977883001967475,0.4556213017751479,0.73,High,2,123,7,4.0,1,69.631578633241,4.483412251475606
0.3684210509695291,18.757152987716434,7,86,11,2,54,0.11603654214613456,0.4437869822485207,0.5599999999999999,High,2,178,16,5.0,1,19.89473675235457,9.979142624567572
0.3947368405124654,18.826145858727198,7,81,4,2,99,0.0840776379984495,0.3757396449704142,0.7400000000000001,High,2,955,4,281.0,1,39.07894721073407,6.81028867787441
0.36578947201523543,18.749984498289212,7,74,4,2,205,0.09422604791681795,0.35798816568047337,0.68,High,2,1726,11,200.0,1,74.98684176312327,6.972727545844529
0.3815789457409972,18.7922443072814,7,86,5,3,4,0.1144541454091462,0.30177514792899407,0.76,High,2,219,1,14.0,1,1.5263157829639888,9.843056505186572
0.3684210509695291,18.757152987716434,7,88,1,3,596,0.06425131358874776,0.3757396449704142,0.53,High,2,3326,5,43.0,1,219.57894637783934,5.654115595809803
0.3552631561980609,18.72078534381011,7,77,6,3,0,0.02043160343630224,0.35798816568047337,0.49000000000000005,High,2,517,9,2.0,1,0.0,1.5732334645952726
0.3421052614265928,18.683045016112164,7,81,2,3,222,0.07400668861928247,0.48224852071005914,0.7000000000000001,High,2,109,7,281.0,1,75.94736803670361,5.994541778161881
0.3684210509695291,18.757152987716434,7,70,6,4,21,0.028387656129775403,0.3757396449704142,0.63,High,2,3891,11,10.0,2,7.736842070360111,1.9871359290842783
0.3605263141066482,18.73549149109167,7,75,5,3,197,0.03995254101502316,0.40828402366863903,0.53,High,2,1121,8,260.0,1,71.0236838790097,2.9964405761267368
0.3421052614265928,18.683045016112164,7,85,2,1,100,0.06775565976708467,0.3254437869822485,0.54,High,2,1490,5,281.0,1,34.21052614265928,5.759231080202197
0.3421052614265928,18.683045016112164,7,77,3,2,25,0.024675684458566643,0.3668639053254438,0.5700000000000001,High,2,3966,3,281.0,1,8.55263153566482,1.9000277033096316
